date,equity,returns
2018-06-18,121257.86099081347,0.002421787474038206
2018-06-19,121257.86099417994,2.776290308759144e-11
2018-06-20,121668.74293031695,0.0033884973128195384
2018-06-21,121372.08634575727,-0.002438231688886461
2018-06-22,120784.41375090192,-0.004841908980465437
2018-06-25,120144.06296310529,-0.005301601157888247
2018-06-26,120754.9412509409,0.0050845482728780755
2018-06-27,119748.96338433473,-0.008330738735698229
2018-06-28,120725.27597248774,0.008152994068262087
2018-06-29,120679.06015168058,-0.000382818100309823
2018-07-02,121819.35126938956,0.009448955902339407
2018-07-03,120528.429605587,-0.010597016404625514
2018-07-05,121468.24051316589,0.007797420995646398
2018-07-06,122951.65391849808,0.012212356078142195
2018-07-09,124187.18914806788,0.010048951682982699
2018-07-10,124382.62120133915,0.0015736893202265012
2018-07-11,123466.48983433245,-0.007365429013782787
2018-07-12,125457.22257139784,0.016123668371365918
2018-07-13,126069.26421178745,0.004878488681999027
2018-07-16,125724.91212985542,-0.0027314515087003555
2018-07-17,126418.6629401657,0.005518005927049208
2018-07-18,125932.26272412483,-0.0038475348870845583
2018-07-19,125830.79138133327,-0.000805761292591467
2018-07-20,126435.56115523836,0.0048062144985825395
2018-07-23,127268.24759937069,0.006585856356582598
2018-07-24,127651.21105797493,0.0030091045160751673
2018-07-25,129331.35089890566,0.013161957704950211
2018-07-26,129150.59831660498,-0.0013975929350801275
2018-07-27,128403.01343125915,-0.005788474037984437
2018-07-30,127156.34865301222,-0.009708999383525652
2018-07-31,127715.79940877802,0.004399707617371629
2018-08-01,130340.0559598057,0.02054762655189002
2018-08-02,132476.2427139001,0.016389334332902017
2018-08-03,132988.63323242217,0.003867791749111227
2018-08-06,133421.11621731942,0.0032520296989697606
2018-08-07,133392.0099887414,-0.0002181530885306815
2018-08-08,133675.19227054808,0.0021229328640492984
2018-08-09,134084.32789367324,0.003060669793517823
2018-08-10,133559.00571370855,-0.003917849223820213
2018-08-13,133716.99647149787,0.001182928526197502
2018-08-14,134175.2039889798,0.0034266961536157936
2018-08-15,133997.2195089056,-0.0013265079894256848
2018-08-16,135026.16128835233,0.007678829331069448
2018-08-17,136157.12361373243,0.008375875568030766
2018-08-20,135452.3020742021,-0.0051765307669825456
2018-08-21,135056.26703836018,-0.0029237970102935495
2018-08-22,135511.5643810501,0.0033711678300762937
2018-08-23,135782.22352937935,0.0019973140267806055
2018-08-24,136529.07618025033,0.005500371340651844
2018-08-27,137781.38431342493,0.009172464710163863
2018-08-28,138496.00297692663,0.005186612596924434
2018-08-29,140234.40086602612,0.012551971549598528
2018-08-30,140521.82222153555,0.0020495780902149985
2018-08-31,141010.03394727997,0.0034742769345443847
2018-09-04,140682.73381297122,-0.002321112371557299
2018-09-05,139171.9648403021,-0.010738837181523575
2018-09-06,139160.42802505285,-8.289611533818242e-05
2018-09-07,138726.07985657215,-0.003121204602809291
2018-09-10,138588.72346895793,-0.0009901266420576649
2018-09-11,140834.53917887548,0.016204894984984675
2018-09-12,140388.71380588834,-0.003165596845677854
2018-09-13,141704.16811753655,0.009370085927755234
2018-09-14,141913.43719202097,0.0014768025335065715
2018-09-17,141177.07974665574,-0.005188778877710298
2018-09-18,141850.2793067647,0.0047684763087396664
2018-09-19,141240.69063022005,-0.004297409067671731
2018-09-20,142306.60026288475,0.007546760270773056
2018-09-21,142142.55712312635,-0.0011527444226435701
2018-09-24,143070.85401124138,0.006530745660575876
2018-09-25,143311.14540356692,0.001679527210389553
2018-09-26,142538.84164210808,-0.005388999992178012
2018-09-27,143926.30806915634,0.009733953293460607
2018-09-28,144108.9530365198,0.0012690172478799777
2018-10-01,145192.16391472702,0.007516610560155401
2018-10-02,144975.94177929673,-0.0014892135332956746
2018-10-03,144985.1362863768,6.342091637567826e-05
2018-10-04,143949.9174372066,-0.007140172266524081
2018-10-05,143675.33335358184,-0.0019074973331926204
2018-10-08,143113.72597449028,-0.003908864284375424
2018-10-09,143724.6294894004,0.004268657745791549
2018-10-10,141083.50838840095,-0.018376259590178523
2018-10-11,140216.17343573485,-0.0061476707134213715
2018-10-12,144323.09050481772,0.02928989551241168
2018-10-15,143544.78186141397,-0.0053928213474458975
2018-10-16,145234.0926095761,0.01176852774622672
2018-10-17,144998.29190242363,-0.0016235905971909714
2018-10-18,143073.57189663625,-0.01327408744292391
2018-10-19,143900.2800784893,0.005778203276076033
2018-10-22,144348.26158657242,0.0031131385417648705
2018-10-23,144883.44145867138,0.0037075602173288758
2018-10-24,142915.18806879772,-0.013585081704696522
2018-10-25,145293.023846543,0.01663809011398154
2018-10-26,142507.39821396474,-0.019172466501353846
2018-10-29,141238.46821950751,-0.008904309603295246
2018-10-30,141559.1297187262,0.0022703552598739574
2018-10-31,143373.69286044128,0.012818411255568929
2018-11-01,143400.21878500795,0.00018501249453395374
2018-11-02,143263.90034658927,-0.0009506152750230479
2018-11-05,144111.38219352483,0.005915529626691063
2018-11-06,144304.88993403997,0.001342765141585378
2018-11-07,145192.16361448678,0.00614860439485021
2018-11-08,145115.03897792616,-0.0005311900769341404
2018-11-09,144701.978827621,-0.002846432411240274
2018-11-12,143920.69454170484,-0.005399264697318884
2018-11-13,143840.3912318034,-0.0005579691659851616
2018-11-14,144151.04892972743,0.002159738966667657
2018-11-15,144151.07001385145,1.4626410393958622e-07
2018-11-16,144151.07001564122,1.241584612898805e-11
2018-11-19,144151.0700156413,6.661338147750939e-16
2018-11-20,144151.0700156413,0.0
2018-11-21,143765.90374446355,-0.0026719626232116767
2018-11-23,142642.1998525146,-0.007816205808758858
2018-11-26,145604.5591545219,0.02076776231066435
2018-11-27,145949.65278118546,0.0023700743209373876
2018-11-28,150846.90522149624,0.033554395964565664
2018-11-29,150894.2474892137,0.0003138431487736959
2018-11-30,151154.77517898259,0.0017265581299743538
2018-12-03,151722.83433468465,0.0037581290768315956
2018-12-04,150316.3101374304,-0.009270352768071755
2018-12-06,151890.89282372684,0.010475128646098453
2018-12-07,148781.08453744304,-0.020473961463198576
2018-12-10,150100.0981047253,0.008865465468161249
2018-12-11,151157.9397534746,0.007047574665882239
2018-12-12,151157.82738139154,-7.434084061674895e-07
2018-12-13,151157.8273789179,-1.6364687382974807e-11
2018-12-14,151157.82737891848,3.774758283725532e-15
2018-12-17,151157.82737891848,0.0
2018-12-18,151157.82737891848,0.0
2018-12-19,151157.82737891848,0.0
2018-12-20,150709.66611648418,-0.0029648564695948787
2018-12-21,149879.98123628256,-0.005505186903939863
2018-12-24,146365.64738743872,-0.023447653381431732
2018-12-26,155790.84930396543,0.06439490471133325
2018-12-27,153970.66243130853,-0.011683528787403308
2018-12-28,152744.2624497941,-0.007965153634781341
2018-12-31,153726.62360713698,0.006431411180932489
2019-01-02,153524.5376033662,-0.001314580383208308
2019-01-03,150590.23933788424,-0.01911289433786001
2019-01-04,155841.0129739812,0.03486795465086967
2019-01-07,156090.99002551977,0.001604051762550407
2019-01-08,158022.93655011477,0.012377053437095498
2019-01-09,160071.3884160234,0.01296300341348866
2019-01-10,160063.04307627984,-5.2135111878182094e-05
2019-01-11,159027.0328496765,-0.00647251362145862
2019-01-14,157434.99591081936,-0.01001110886827683
2019-01-15,160729.06631353765,0.0209233682997918
2019-01-16,161800.5538023446,0.006666420165203801
2019-01-17,162895.4590288395,0.006767005432085638
2019-01-18,164706.4787807402,0.011117681012704272
2019-01-22,162148.50180493397,-0.015530518257338533
2019-01-23,162485.67751321133,0.002079425369486243
2019-01-24,162012.79852641272,-0.0029102810416022917
2019-01-25,164466.65063209215,0.01514603863397479
2019-01-28,163534.40240218083,-0.005668311638428958
2019-01-29,161760.5225498475,-0.010847135686904763
2019-01-30,168646.9232013516,0.04257157768133468
2019-01-31,168126.9752228409,-0.003083056415383978
2019-02-01,167624.6359659987,-0.0029878563875689323
2019-02-04,171488.15750068775,0.023048649814653377
2019-02-05,173685.89904667938,0.01281570446625624
2019-02-06,173147.53226123846,-0.0030996574183389525
2019-02-07,172310.27154648243,-0.004835533627431721
2019-02-08,173183.41392559212,0.005067268313567519
2019-02-11,172550.68794196137,-0.0036535021991344063
2019-02-12,174638.82175669953,0.012101567601054741
2019-02-13,174436.20424628,-0.0011602088721247572
2019-02-14,174652.49581157457,0.0012399465250299002
2019-02-15,175671.7322449274,0.005835796554848338
2019-02-19,175931.25754258558,0.00147733101018388
2019-02-20,176216.96285780307,0.0016239599444023423
2019-02-21,176853.45752787346,0.0036119943264711907
2019-02-22,178791.8623187863,0.010960513964547891
2019-02-25,179717.1651396116,0.005175307247348382
2019-02-26,180152.45214548495,0.002422066949115287
2019-02-27,180262.4132333739,0.00061037796921104
2019-02-28,179374.54959055263,-0.004925395299528179
2019-03-01,180694.38600467858,0.007357991516291795
2019-03-04,180767.8422982707,0.00040652227895021653
2019-03-05,180329.4815863308,-0.002424992777291579
2019-03-06,179917.7177214065,-0.0022833973751940073
2019-03-07,178023.6612014563,-0.01052734852319015
2019-03-08,178174.01534785697,0.0008445739481255377
2019-03-11,182644.33657157928,0.02508963619074711
2019-03-12,184089.9167945897,0.007914727881222161
2019-03-13,185214.2187808801,0.006107352351866879
2019-03-14,186099.16536129452,0.00477796243851758
2019-03-15,188050.4313936538,0.010485087499296775
2019-03-18,189934.0144740256,0.01001637202537875
2019-03-19,189353.54491897507,-0.0030561643034714425
2019-03-20,189840.702363917,0.0025727400305624037
2019-03-21,194779.4613212251,0.02601527963081751
2019-03-22,192261.95961940638,-0.012924882760954604
2019-03-25,192557.06090590355,0.001534891702348995
2019-03-26,190887.6580587488,-0.00866965272164455
2019-03-27,190771.53752484993,-0.0006083187099668041
2019-03-28,191137.23588374385,0.0019169440244526381
2019-03-29,192489.97590128402,0.0070773233236614
2019-04-01,194191.77126484032,0.008840955772310144
2019-04-02,195522.09295190623,0.006850556428838583
2019-04-03,196597.15579916627,0.005498421334536818
2019-04-04,196528.45621699898,-0.0003494434183852757
2019-04-05,197623.14243796695,0.005570115605850301
2019-04-08,199035.83549644647,0.007148419163119701
2019-04-09,198169.24127708463,-0.004353960768925469
2019-04-10,199308.83025769383,0.005750584567338679
2019-04-11,198646.93103788304,-0.0033209728788985426
2019-04-12,199254.56923644582,0.0030588854073305694
2019-04-15,199436.20053534443,0.0009115539964510422
2019-04-16,199330.00562509176,-0.0005324755985504082
2019-04-17,201449.08598952554,0.010631015424839907
2019-04-18,202711.92634229525,0.006268781744859231
2019-04-22,203259.4950076982,0.0027012158351173987
2019-04-23,205893.23729614844,0.012957536317555585
2019-04-24,205408.1444572577,-0.0023560406609809403
2019-04-25,206808.65818600764,0.006818199601824171
2019-04-26,206882.9827975666,0.0003593882974286533
2019-04-29,207092.21054594658,0.0010113337769530606
2019-04-30,205403.0725604177,-0.008156453499993499
2019-05-01,209332.5645520344,0.01913063880999566
2019-05-02,208631.8918462784,-0.0033471748996886097
2019-05-03,209834.60125597904,0.005764743822515905
2019-05-06,209635.53683437954,-0.0009486730043948288
2019-05-07,208844.04760776088,-0.003775548929206507
2019-05-08,208800.4253445861,-0.0002088748215448577
2019-05-09,208415.63784772228,-0.001842848242424866
2019-05-10,209307.1169128177,0.00427740967185386
2019-05-13,207189.521072714,-0.010117170745731152
2019-05-14,208196.55010621465,0.004860424544092856
2019-05-15,209452.24416919326,0.006031291403906458
2019-05-16,211522.31581577793,0.009883263150489263
2019-05-17,210725.67488531955,-0.0037662264020984493
2019-05-20,209371.11224990885,-0.0064280854060515535
2019-05-21,210172.05413659042,0.0038254651182516586
2019-05-22,210470.55643503607,0.0014202758766950208
2019-05-23,209058.8398100999,-0.006707430477915444
2019-05-24,209192.07051004504,0.0006372880480258747
2019-05-28,208725.57388805173,-0.002229991896231631
2019-05-29,208214.8267653663,-0.002446979127528337
2019-05-30,209263.22901782882,0.005035194989470915
2019-05-31,205806.8831654018,-0.01651673764497119
2019-06-03,202602.25182816328,-0.015571060053725438
2019-06-04,208745.27822907624,0.03032062252754808
2019-06-05,212167.1385420427,0.01639251599842817
2019-06-06,214969.23138397472,0.013207006802218757
2019-06-07,220014.5548662187,0.023469979632722904
2019-06-10,222170.65150583306,0.00979979093167449
2019-06-11,223028.0638936971,0.003859251354995097
2019-06-12,222287.65438126688,-0.003319804241241675
2019-06-13,222925.1234133828,0.0028677662459046793
2019-06-14,222214.90156956596,-0.003185921052513363
2019-06-17,223056.2675918018,0.003786271830975352
2019-06-18,227223.3545848118,0.01868177495301726
2019-06-19,227333.41464695663,0.000484369497782966
2019-06-20,229339.10875252364,0.00882269818839343
2019-06-21,228920.02247316,-0.0018273650824023324
2019-06-24,229252.73242409094,0.0014533894734785058
2019-06-25,224807.4518910149,-0.019390305563960597
2019-06-26,227247.34299144102,0.01085324832385437
2019-06-27,227499.7502043778,0.0011107157936991463
2019-06-28,226704.16220281736,-0.0034970939565679426
2019-07-01,229994.0005170065,0.014511592033523923
2019-07-02,231242.22095907154,0.0054271869668736095
2019-07-03,232995.9717479332,0.007584042315404327
2019-07-05,232625.41283525462,-0.001590409095481915
2019-07-08,230103.95575326873,-0.010839129961143112
2019-07-09,230521.0059112394,0.0018124423659098277
2019-07-10,232567.80748592224,0.008879024133145341
2019-07-11,232234.2679678865,-0.0014341603063696695
2019-07-12,233535.2010014084,0.005601813396900468
2019-07-15,234550.54769070994,0.004347724389932139
2019-07-16,232989.08142613148,-0.006657269743993499
2019-07-17,231615.9409574892,-0.005893582910569295
2019-07-18,233071.2790400925,0.006283410703887604
2019-07-19,231311.57782687258,-0.007550056019202556
2019-07-22,234856.88620309316,0.015326981941535589
2019-07-23,236542.05841597944,0.00717531531704374
2019-07-24,237477.21904684196,0.003953464500668025
2019-07-25,236090.13707841426,-0.005840905388714734
2019-07-26,236883.50931026085,0.0033604632606192286
2019-07-29,237806.42290948977,0.0038960652090818115
2019-07-30,237208.95263950576,-0.00251242276248953
2019-07-31,240618.27426405836,0.014372651565701444
2019-08-01,240191.91643523888,-0.0017719262185031948
2019-08-02,239134.8179584254,-0.004401057672973274
2019-08-05,234991.27152539406,-0.01732724020870824
2019-08-06,237451.49361027518,0.01046941900825149
2019-08-07,238987.42083971377,0.0064683831046330464
2019-08-08,244496.4627988863,0.023051598028949627
2019-08-09,242527.93453300273,-0.008051356830887202
2019-08-12,240565.5543303329,-0.00809135742011935
2019-08-13,247785.85748213794,0.03001386949143381
2019-08-14,240397.80288026025,-0.02981628845548734
2019-08-15,239769.95551209897,-0.002611701773638897
2019-08-16,244595.4554250926,0.02012554034423264
2019-08-19,248820.6419453717,0.01727418243702017
2019-08-20,248317.16408176642,-0.0020234569755503973
2019-08-21,248706.05362658337,0.001566100137519566
2019-08-22,248690.35788058926,-6.310962586242308e-05
2019-08-23,247450.57431057695,-0.004985249852781148
2019-08-26,248229.556578509,0.003148031763928527
2019-08-27,248218.15164394391,-4.5945111139311656e-05
2019-08-28,249253.09671865276,0.0041694979511144314
2019-08-29,253441.84761637257,0.0168052110600172
2019-08-30,253105.32253158087,-0.00132781972652396
2019-09-03,249932.68629739928,-0.012534845978143028
2019-09-04,253490.82562718703,0.014236390535785626
2019-09-05,257973.99634387493,0.017685731645694203
2019-09-06,257429.5746196871,-0.0021103744249560963
2019-09-09,258262.36737072517,0.003235031376128461
2019-09-10,259753.64068706112,0.0057742571305221535
2019-09-11,264302.912029938,0.017513792418246243
2019-09-12,265008.5739975082,0.0026698985726281155
2019-09-13,262285.4369667316,-0.01027565632952765
2019-09-16,262217.5599410977,-0.00025879067636735975
2019-09-17,263464.70328657946,0.004756139694694461
2019-09-18,265394.7341169157,0.007325576467208439
2019-09-19,265878.91596054414,0.0018243837626981119
2019-09-20,262737.5361766824,-0.011815076695768978
2019-09-23,263117.9373304513,0.0014478371050610228
2019-09-24,261058.5323273726,-0.00782692743783675
2019-09-25,264538.0214287285,0.013328386819368543
2019-09-26,263852.2924106138,-0.0025921756517689465
2019-09-27,261864.58965712442,-0.007533392017667451
2019-09-30,265781.16926419246,0.014956507148202958
2019-10-01,264972.95541137573,-0.003040899605695313
2019-10-02,260162.43262894358,-0.018154768945999433
2019-10-03,262706.58762872155,0.009779102132730255
2019-10-04,268140.1017545918,0.02068282403922561
2019-10-07,267350.120877266,-0.00294614968875051
2019-10-08,264142.6746020843,-0.011997175331946552
2019-10-09,267697.8352314458,0.013459243701219759
2019-10-10,270378.39162368275,0.010013365965098053
2019-10-11,274872.55563907005,0.016621757339404297
2019-10-14,274531.47938488284,-0.001240852341166665
2019-10-15,275930.23208108067,0.0050950539418352925
2019-10-16,274591.94220155163,-0.004850102395216327
2019-10-17,274838.48528447765,0.0008978525769887113
2019-10-18,273910.73352568806,-0.0033756253525749624
2019-10-21,277297.68474755844,0.012365164293763442
2019-10-22,275567.1299203467,-0.006240783542016071
2019-10-23,278150.25554409786,0.009373852478333777
2019-10-24,280111.53828392155,0.007051162818409562
2019-10-25,282571.4518909747,0.008781907457734883
2019-10-28,286405.9263503587,0.013569928716165691
2019-10-29,282163.47373122687,-0.01481272637474007
2019-10-30,283373.02563008596,0.004286706152516473
2019-10-31,285748.3121017708,0.008382189752900171
2019-11-01,290617.02856270893,0.017038478460737583
2019-11-04,292329.8557005603,0.00589376041150258
2019-11-05,291993.8667562989,-0.0011493487158751314
2019-11-06,291834.3563059633,-0.000546280139742672
2019-11-07,293909.2075802914,0.007109688182678431
2019-11-08,295484.06830323226,0.005358323871192949
2019-11-11,296699.73104670946,0.004114139724885835
2019-11-12,297236.5359608374,0.0018092531200959439
2019-11-13,298903.4280230623,0.005607964905244733
2019-11-14,298339.87067184737,-0.0018854161524418656
2019-11-15,301716.858714071,0.011319264953151498
2019-11-18,302792.3598297605,0.0035646039809420493
2019-11-19,302316.4952736988,-0.001571587064908897
2019-11-20,300130.13167985115,-0.007232035393464953
2019-11-21,299243.1606916506,-0.0029552880386788383
2019-11-22,299296.6608704119,0.00017878496750811657
2019-11-25,303438.86631238624,0.01383979837906657
2019-11-26,302386.9744712475,-0.003466569243162798
2019-11-27,304743.90653364646,0.007794423243660642
2019-11-29,304187.21990646666,-0.0018267358764015862
2019-12-02,300515.6871896488,-0.012069976897605361
2019-12-03,297207.7778330744,-0.011007443197089573
2019-12-04,299226.6827262041,0.006792907331865328
2019-12-05,301647.384540998,0.008089859476231531
2019-12-06,306285.7887968771,0.01537690858131291
2019-12-09,303639.7781867503,-0.008639025076940698
2019-12-10,304366.13894506363,0.0023921791889420785
2019-12-11,306221.9661869423,0.006097351197840162
2019-12-12,308012.05739385216,0.005845730889916023
2019-12-13,311033.267520012,0.00980873979974306
2019-12-16,314820.55691038823,0.012176476878418052
2019-12-17,314636.00400713505,-0.0005862161768098728
2019-12-18,314051.24871517083,-0.00185851359830691
2019-12-19,315259.04762213683,0.0038458656410611525
2019-12-20,316158.9845343044,0.002854595035274743
2019-12-23,318957.0614663451,0.008850221151115445
2019-12-24,319095.0309365771,0.0004325644009814944
2019-12-26,323537.7303012091,0.013922809614402842
2019-12-27,323626.7794630136,0.00027523578694088613
2019-12-30,323512.0696051532,-0.00035445106876097476
2019-12-31,324975.80077956733,0.004524502520727003
2020-01-02,331243.0323707193,0.019285225472536194
2020-01-03,327899.13019371836,-0.01009501136693658
2020-01-06,329755.5287152945,0.005661492668429524
2020-01-07,327883.06381510425,-0.005678342702805428
2020-01-08,332562.98098546383,0.014273128706027371
2020-01-09,337966.5686033344,0.01624831363328072
2020-01-10,337755.04889460665,-0.000625859858275013
2020-01-13,343281.95545523905,0.016363653419010804
2020-01-14,342293.18915333453,-0.0028803328756190627
2020-01-15,342719.2834801078,0.001244822684983049
2020-01-16,347333.0250176208,0.013462159148628139
2020-01-17,350187.8237072348,0.008219197381156507
2020-01-21,348408.8932444521,-0.005079932374433382
2020-01-22,348604.6262611571,0.0005617911037869572
2020-01-23,350221.66958010494,0.004638616923392291
2020-01-24,348127.0017732833,-0.005980977160359724
2020-01-27,339920.210654381,-0.023574129777634734
2020-01-28,347693.005676394,0.022866528021530552
2020-01-29,353219.5631059006,0.015894934149611073
2020-01-30,355982.42528620455,0.007821939860889415
2020-01-31,344758.33396377944,-0.03152990295349867
2020-02-03,347152.15908332134,0.006943487317679686
2020-02-04,357616.0019080823,0.030141949433330373
2020-02-05,359695.64381357335,0.0058152932038695315
2020-02-06,364408.0649644399,0.013101134895336486
2020-02-07,361590.5123268265,-0.007731861362311854
2020-02-10,365844.26993760536,0.011764018871529558
2020-02-11,365927.5807979603,0.00022772219548250483
2020-02-12,370888.0231385104,0.013555803390750576
2020-02-13,369414.52935310936,-0.003972880474629847
2020-02-14,369558.103274428,0.00038865261084897185
2020-02-18,365807.3062233295,-0.010149410925819224
2020-02-19,368872.5880189914,0.008379498559797804
2020-02-20,366633.9653659866,-0.006068823560534065
2020-02-21,361639.2229575929,-0.013623239743780213
2020-02-24,350744.8844041508,-0.03012488099146149
2020-02-25,342949.7128883697,-0.02222461926714525
2020-02-26,345523.1998682416,0.007503977647911331
2020-02-27,331543.659172047,-0.04045905080042511
2020-02-28,331230.112988106,-0.0009457161229504685
2020-03-02,348834.3354532891,0.05314801334447283
2020-03-03,351802.995958445,0.00851023022518227
2020-03-04,351802.45889275055,-1.526609212043617e-06
2020-03-05,351802.4589495187,1.6136358915730398e-10
2020-03-06,351802.4589495268,2.3092638912203256e-14
2020-03-09,351802.4589495268,0.0
2020-03-10,351802.4589495268,0.0
2020-03-11,351802.4589495268,0.0
2020-03-12,351802.4589495268,0.0
2020-03-13,360617.1641292214,0.025055837318519902
2020-03-16,345923.6277067532,-0.04074552706870882
2020-03-17,351019.7030241685,0.014731793116298242
2020-03-18,346212.27588271484,-0.013695604833677044
2020-03-19,347994.50759702077,0.005147800463637164
2020-03-20,340814.3215889363,-0.02063304406056643
2020-03-23,335450.5542801823,-0.015738092471428988
2020-03-24,367621.84058925306,0.09590470457890476
2020-03-25,366240.0019667918,-0.0037588588867470962
2020-03-26,386939.10040597373,0.056517852577607774
2020-03-27,371593.69196345157,-0.03965845898339526
2020-03-30,385465.62406414497,0.037330913846777
2020-03-31,382493.66812703613,-0.007710041444874194
2020-04-01,364888.8461983896,-0.04602644016266311
2020-04-02,371801.0175013234,0.018943224422858007
2020-04-03,367073.3663026778,-0.012715541314054724
